REGION_ID,R0_ESTIMATE_20200301_20201031,D_ESTIMATE_20200301_20201031,R0_ESTIMATE_20200301_20200430,D_ESTIMATE_20200301_20200430,R0_ESTIMATE_20200501_20200630,D_ESTIMATE_20200501_20200630,R0_ESTIMATE_20200701_20200831,D_ESTIMATE_20200701_20200831,R0_ESTIMATE_20200901_20201031,D_ESTIMATE_20200901_20201031
01001,1.37853767960869,0.00448865997113312,1.55879518920103,0.024555180218423,1.40528904430072,0.0124226050526188,1.13080838894047,0.00445797623612787,1.04176182399447,0.000706529515039911
01003,1.63605399059977,0.00697652013619043,3.27829375079296,0.0715024518388729,1.06710858227657,-0.0031398765920081,1.38140677926784,0.0167973394113938,1.03813058662049,0.000142469666844169
01005,1.43900404154842,0.00595224538258288,2.38943041281452,0.0866704488731309,1.34799222612185,0.0112044833746763,1.13591684634106,0.0057907257638683,1.02377305839597,-0.000467661475701209
01007,1.40140314585458,0.00485619795011827,2.05329116191289,0.0372454231994328,1.08898362355537,-0.00413534048122732,1.15236585411806,0.00431807143538099,1.02354831704556,-0.0013768124966631
01009,1.28002086059803,0.0025476026971023,1.39495797206762,0.0030841492565894,1.02149106541729,-0.0119216568480693,1.3233529706353,0.0123752846781169,1.03279805225471,-0.00013265330067791
01011,1.54205962216551,0.00699000883003986,1.70864598897474,0.0166767720649992,1.84843278144397,0.0316131511211168,1.02866610037864,-0.0011512457920857,1.01210026523858,-7.46486660642143e-05
01013,1.66560170281614,0.00879517859847478,1.2959185401198,-0.056637874276952,1.38515171073511,0.017657055394231,1.03775554256426,0.000857496907509914,1.00551807863269,-0.000855632682099539
01015,1.53494517148479,0.00565964394622553,2.72719041280296,0.0531022842329252,1.05998450991158,-0.00118090494944179,1.38331451619643,0.0141560529016354,1.05335129303131,0.000271565885755054
01017,1.59853310654397,0.00798630830304647,6.12728269067567,0.176889041534323,1.01967947626693,-0.00377276119755987,1.07080529238389,0.00259333155214847,1.01824978534746,-0.000601615925087451
01019,1.39147931473018,0.0042752870056364,2.19087322342342,0.0542062125937721,1.13376023993883,0.000706763258005783,1.23352859695109,0.00785118839565069,1.07329438248505,0.0020001967125336
01021,1.30682245707296,0.00317126425328729,2.06420008783114,0.0638966227745188,1.09294672761344,-0.00188824467904325,1.27499669255727,0.0102729138829716,1.06232179890817,0.0018718697364648
01023,1.5379505145336,0.00735221561624666,3.19456527388563,0.112560289599747,1.30877133913031,0.0149898183443404,1.07975452370404,0.00288683876852769,1.01402676984665,-0.000398529061559016
01025,1.47379151927446,0.00587261804837258,3.83026682114741,0.189543487509315,1.31904024379061,0.0109976567921255,1.15054512401864,0.00120089026553649,1.00942988181989,-0.0019055313709907
01027,1.35008813406864,0.00350968455940515,3.36067618982979,0.132844882452275,0.979850945121332,-0.00738742577202589,1.29185236446984,0.00896045411475543,1.10084842319097,0.00341669087318497
01029,1.16051810982771,0.000487697181968283,1.97296526289255,0.0801333161782867,0.980371049469991,-0.00808379691585126,1.28717325256493,0.00831774638301308,1.10508427393488,0.00274141990737986
01031,1.6519738476457,0.00839210272143065,7.66405062564459,0.259442972192875,1.12334540048923,0.00270646669873464,1.14972124103075,0.00427258075505188,1.03973239310731,-0.000592710393886087
01033,1.58906892678889,0.00706142321485759,3.37228147809604,0.123919415614911,1.38443773717986,0.0133381216221311,1.26670293217508,0.0116372088974293,1.01632765110867,-0.00134165253425023
01035,1.50469853455192,0.00648710475743686,3.81441976043385,0.218872829454951,1.39601322153646,0.00469414218248687,1.13941277552681,0.0051624373570438,1.01956100197043,0.000553503826293156
01037,1.30240526464727,0.00388193676751158,1.98203675068981,0.0375140365815938,1.02434386008851,-0.00284979424687637,1.10798088756697,0.00209900590975742,1.04161831401436,0.000416540011686894
01039,1.44276888953624,0.00509208255138471,1.95963913195207,0.0285808683596165,1.05609953604,-0.0110845484105521,1.20520163468137,0.00825188787453546,1.03875935588837,-0.000225593581366423
01041,1.45652194706247,0.00556312053117547,1.30889793916486,-0.0277503260943111,1.30545627272395,0.0122705738626097,1.18282982315457,0.00465127888262495,1.02466621094926,0.000221510542186776
01043,1.41405616582899,0.00460101131451696,2.171053701926,0.0525542744642604,1.13945782668065,-0.00506972022832475,1.25086592203712,0.0105031652933107,1.01464669568281,-0.00241275242768657
01045,1.56374003968467,0.0068043071941748,3.97917227801733,0.165197417913466,1.34557504826395,0.0110400273753513,1.2628522657079,0.011198854956624,1.04262776562789,-0.000112369394836498
01047,1.56259989281974,0.00707130548849766,1.85859314288595,0.0285256706667376,1.36227108841092,0.0084240079152389,1.10975837165822,0.00471849222602816,1.01839805890575,0.00053758925321068
01049,1.46524728051799,0.00554729326519743,1.88638391808256,0.0268163665639702,1.2145066090661,0.00436702829613145,1.24580303592528,0.0116696716368627,1.00713197678199,-0.00345475386677474
01051,1.43466660497396,0.00495517512181842,1.61666756438727,0.0119698373713886,1.27523125664868,0.00622407539305758,1.13515689841271,0.00459809578787485,1.03918427796861,0.000394360661329918
01053,1.48630949902054,0.00580374020059926,3.39342910244703,0.17129776704278,1.09977622916239,-0.00944271321229717,1.26351070144452,0.010921131631713,1.02539155816889,0.000639301059477404
01055,1.45244146287154,0.00529180442017307,3.24047190439597,0.114956458512832,1.08623531387984,-0.00358802800845326,1.26010109035875,0.010633250640816,1.04502161168962,0.000523195589404946
01057,1.35965791949146,0.0037664427215518,2.75408871583879,0.131744968763963,1.13255225817074,-0.00857205176881359,1.20487623665922,0.00507079368006869,1.06187106264418,0.00134067531113113
01059,1.47890682593263,0.00625964380296518,1.22094631262643,-0.0248505240843969,1.38799522708109,0.0171488361762997,1.05258157045854,0.000184102449886758,1.02258721799204,-0.000209878995334978
