REGION_ID,R0_ESTIMATE_20200101_20201231,R0_ESTIMATE_20200315_20200429,R0_ESTIMATE_20200430_20200614,R0_ESTIMATE_20200615_20200730,R0_ESTIMATE_20200731_20200914,R0_ESTIMATE_20200915_20201030
01123,1.56674573941438,3.32654600384243,1.08930213280757,1.05288011766735,1.03714808385809,1.0122884132597
01125,1.60555553677036,2.75113683071834,1.2007710620313,1.14955388940345,1.05595120967105,1.11331655042157
90001,1.11545015007707,NA,NA,1.00234254421606,1.23368623303352,NA
01127,1.71444163676892,7.15548787835204,1.08912288905337,1.13562669845306,1.04063355029603,1.02952837594364
01129,1.45608611257142,1.95257415621697,1.21830212344794,1.03592319541274,1.19525835602196,1.01266525229
01131,1.51551550722971,2.73173605495618,1.11891268260907,1.06247991749724,1.05119429011038,0.995398377086372
01133,1.396375906373,1.21457059927886,1.40378445182928,1.16665468728125,1.03595830893607,1.0429527527332
02013,1.1134704307112,NA,NA,NA,1.0,1.18401482795458
02016,1.3376967714544,NA,NA,0.794292307007747,1.09275628555641,1.2914769469206
02020,1.63622382643615,5.53645342125121,0.992478034185286,1.12445654127351,1.10193950405769,1.05152588519055
02050,1.10834804039005,1.0,1.07672964410197,1.26777554598585,1.18192637607769,1.07662311831181
02060,1.24947931487228,NA,NA,1.69726105864071,1.31638849867006,1.0
02068,0.909282447753231,NA,NA,NA,0.945447636914764,1.71077352907709
02070,1.20905067555144,NA,NA,NA,1.68079039406428,1.14954409881188
02090,1.39849141387588,3.1787404325752,1.01235832362211,1.15030333817029,1.06082995349623,1.06297094237798
02100,1.18866494826107,NA,NA,0.93076917587577,1.11324862292347,1.0
02105,NA,NA,NA,NA,NA,NA
02110,1.23256276980609,2.39033721393029,1.01473095774918,1.00993112131443,1.1864285006406,1.0715799718805
02122,1.28400464169382,1.89155094839001,0.937003048550845,1.1123888449904,1.09088089688072,1.00706994191759
02130,1.09717183692201,1.49264988324127,1.0,0.981877728617829,1.03981046366517,0.993427912253196
02150,1.03951225867672,NA,1.0,1.10715044526246,1.28486104520829,0.957967220712625
02158,1.36496258607298,NA,NA,1.87380428228816,1.10665451707326,1.13475528024498
02164,NA,NA,NA,NA,NA,NA
02170,1.27677143672166,1.95393785427185,0.959712071020622,1.27856565541112,1.1014224292767,1.01965064166983
02180,1.13099804221312,NA,0.992276518851024,1.29078398626721,1.12192627491043,1.15047619893072
02185,1.22198928028329,NA,NA,1.03016016504309,1.14829578416294,1.29199262719936
02188,1.27375676110711,NA,1.62154152300403,0.931198340838736,1.20469257659409,1.20272703075064
80002,NA,NA,NA,NA,NA,NA
02195,1.07545431521362,0.985715533505228,1.0,1.09658182686743,1.06357587899956,0.995272996905986
02198,1.03006984461232,2.15138117244036,1.0,0.89899278643018,1.28975488547028,1.01524059919717
02220,1.24048991883258,NA,0.969555478861234,1.0036315845843,1.14900515372509,1.07947578721599
02230,NA,NA,NA,NA,NA,NA
02240,1.11760460605778,1.0,1.55399340147793,1.43979158878883,1.09555608347894,1.08369266118334
90002,0.890953202201324,NA,NA,NA,0.895274367110971,12.690765134782
02261,1.87405022946106,NA,NA,2.16670300117571,1.12808202267913,0.998791374386506
02275,1.25127847835006,NA,NA,0.942365571922845,0.969176441911552,1.0
02282,1.81039701170912,NA,NA,NA,1.09232544726167,1.09062497992859
02290,1.04551433879477,1.0,1.0,1.23189162026479,1.11013301291618,1.02271782357735
00060,NA,NA,NA,NA,NA,NA
04001,1.7515106474524,2.46029163377957,1.28445723706119,1.05047846544345,1.02237271944177,1.0091538138422
04003,1.56859288759376,2.2500572019938,0.963789960916428,1.3633523444373,1.05403796649615,1.00698387230445
04005,1.49736427077869,2.8468395116226,1.22276199852393,1.15186826607693,1.01907658651203,1.04229278138371
04007,1.49641483549002,2.10870102635269,1.13690596033184,1.4134025791639,1.08156350256848,1.02887052568385
04009,1.32334460723993,1.29267126524383,1.01030223695327,1.31469263020094,1.10261694653001,1.01813760207032
04011,1.21607122978858,1.39786962733075,0.941041607215129,1.23326627026442,1.0023543213959,1.00994995592693
04012,1.43520715558899,1.2281609443231,1.21403925899894,1.13222471289709,1.00807666847324,1.00500811866144
04013,1.64775560603087,6.74672658846794,1.1719672083022,1.36230368272129,1.02709357684386,1.0061253487071
04015,1.56206189864719,2.31492208086649,1.26946209854221,1.27813146619921,1.04387961757717,1.01348673243077
04017,1.98997653633822,7.31881793661718,1.18742244115784,1.11160976541464,1.01241578028669,1.00243628679301
80004,NA,NA,NA,NA,NA,NA
04019,2.00603557392552,5.19076679762672,1.09689445586002,1.25768755242568,1.06938414637752,1.02816938646886
04021,1.66722196179004,2.79219387651209,1.17012416706709,1.32737515447448,1.0254830176498,1.00768173274126
04023,1.69052572252381,1.73874855839513,1.24572156479652,1.1603058687702,1.01401169203233,1.00382577155113
90004,1.43652255519729,NA,NA,NA,NA,NA
04025,1.53371854492219,3.34855397534423,1.55942010058036,1.33506290281457,1.06038098490296,1.01208618696408
04027,1.89908111495019,2.98004988438128,1.57879381191177,1.21251315679145,1.02550332323787,1.00950602487011
05001,1.2052957525038,1.39786962733075,0.93474658483218,1.24816696371932,1.07921411194779,1.0865404838873
05003,1.40603224998283,2.99841788756388,0.983970313075272,1.13794082536211,1.15459879136841,1.0240993773849
05005,1.22015149223327,1.89877488463264,1.00842167896655,1.1844447141139,1.13174028031904,1.19611144570678
05007,1.80540954184455,6.33656478214122,1.02372394641194,1.19641110441936,1.02522617019178,1.04829288607387
05009,1.16297542380687,1.04050454721137,0.917005695988945,1.49980945818066,1.07606762660269,1.12185942899264
05011,1.31291899021761,2.11362621109097,0.982802264985449,1.16049997658121,1.19315284214578,1.02340358969337
05013,1.43271293125255,NA,NA,1.33729191812386,1.19467390490331,1.06515779993413
05015,1.44019418273042,1.48884498151747,1.0493802623666,1.16534350840662,1.05969792632242,1.05206907147122
05017,1.36766335468328,1.82793572648066,0.990372737752341,1.36316822167367,1.2492949096284,1.00996885402353
05019,1.40068004739536,5.34596896246673,1.05143055127804,1.02092096344002,1.06114289005168,1.06681453217663
05021,1.29784274507614,0.760628107974824,0.991883872509015,1.33013457487797,1.11547288988894,1.08207600064214
05023,1.35445050350887,4.92732619071336,0.993848247403191,1.12344979917364,1.08722151366993,1.03632848285621
05025,1.16195917077561,1.58363157553512,1.14197369845489,1.06301235494282,1.21349017474117,1.0114985944015
05027,1.31136727197722,1.0396020388447,1.08947872938863,1.5488135311626,1.07372054502243,1.12835058382627
05029,1.29546751572867,1.01825246870025,1.00446899085223,1.43015563259209,1.09477687608575,1.05489570460149
05031,1.61542596817618,3.68834162206323,1.16865890420993,1.04233706051408,1.11368851579806,1.09601747182161
05033,1.35573621354142,1.30825857234154,1.27728438544041,1.35652222183709,1.11981810632258,1.08653461154691
05035,1.74174897718769,6.19359892321327,1.05007271431665,1.10945886553799,1.06969297642999,1.02660526082903
05037,1.42205226468116,1.91264488774729,1.20339031238324,0.99096586253957,1.0980583083264,1.06194999218044
05039,1.08278948550738,1.0,0.861857423144078,1.06316084529861,1.08604401781058,1.01565248356497
05041,1.25125548929542,1.3479679591594,1.04090785589979,1.34849723740512,1.11445142173604,1.03050914682774
05043,1.35063054314281,1.91973779863435,1.06086204157844,1.34320156561068,1.21042176652962,1.01135021011595
05045,1.48729552160199,4.77505410107632,1.04976700415969,1.41710791045842,1.05112610841331,1.08651885965671
05047,1.20321259106298,1.0,0.986102136214206,1.32502065164135,1.0949983363465,1.11042079002645
05049,1.24954969757358,NA,1.71569076153914,1.17125223476934,1.25630199615575,1.22696760740477
05051,1.42608094296507,3.69119557797687,1.0178540121117,1.12677677811673,1.14101532282594,1.06407604962801
05053,1.30316585332811,1.98088254268893,1.01336870611379,1.2127302251864,1.0630231274536,1.04514274564422
05055,1.38827196433807,1.04295272581284,1.24650233299813,1.09211521210094,1.13753711856475,1.0750791536082
05057,1.31626075224015,1.35097161313667,1.09780810543999,1.07293302044929,1.09965613941817,1.00420949427835
05059,1.48833716611399,2.4445940923759,1.16664780615608,3.07656019493526,1.04468272551333,1.01721136128428
05061,1.41365609966008,3.84541873698656,0.958817567026484,1.1804349541622,1.09791961630183,1.02314676685073
05063,1.3141709049738,1.92441426513038,1.37579165540788,0.99440347093271,1.1898177084607,1.06233098085714
05065,1.29413578879602,1.49842766008016,1.41906608412878,1.00339527486676,1.19056366432861,1.40661655571905
05067,1.2211648847006,NA,0.75753409591571,1.17921420620553,1.45029325240284,1.06346402017784
05069,1.534775169746,2.92821708425677,1.33553218113591,1.03847776052546,1.08679206517934,1.10726110352501
05071,1.55057421531355,5.41019450507534,0.978125126771161,1.33317482010139,1.0437150957948,1.02165621785216
05073,1.27179787683662,2.49420813602365,1.04379777031197,1.17639804686105,1.08040680362752,1.16581645552522
05075,1.49109164296347,1.42874032282459,1.0976212696142,1.01722407688437,1.08063354685638,1.13268880638624
05077,1.57939348158626,2.20504069651009,1.27195965466484,1.12594455090318,1.03021960842778,1.00997662042561
05079,1.62592476286479,0.898701316602403,1.0699280271637,0.993412173860894,1.03121308983227,1.04131970170398
05081,1.62852826490255,NA,1.67660450870728,0.948084857796306,1.1596875622449,1.02904965805024
05083,1.22312481142096,1.12453709364503,0.940015133331843,1.43316621639289,1.26659675072412,1.01513762332284
05085,1.4766885419655,5.1614544677417,1.00526554532771,1.25088790751001,1.08485589136767,1.10750929261989
05087,1.43761200889999,1.0,0.908668935429622,1.15624324865152,1.0193801080781,1.03854903134144
05089,1.07403713246578,1.0,0.945447636914764,1.8516392508998,1.165662821559,1.19341704587849
05091,1.51758581733425,7.42122194525724,1.02963519275966,1.32448921301956,1.0478383457216,1.02546183317788
05093,1.57302188665573,5.43407017976062,1.61314124056385,1.26671164251723,1.14493494330868,1.04577412003902
05095,1.20060627127629,1.34332319672499,1.09332476927449,1.31953342023802,1.1817958546865,1.08905589013215
05097,1.13280709659999,NA,0.901932998039769,1.42021296811762,1.25668310257173,1.05983845534913
05099,1.30799409843867,1.0,1.27256757064872,1.06800038693884,1.0402665988437,1.08510797978745
05101,1.1020099262139,0.834401033096926,1.0,1.11408527588929,0.991973398207425,1.12943721867288
05103,1.27627578051455,4.06237795101745,1.11192306100135,1.08280678324086,1.15168140254181,1.05569649634976
80005,NA,NA,NA,NA,NA,NA
05105,1.29133372695577,1.13391482476175,1.17088428977692,1.06742877492678,1.04821286176154,1.01457084061881
05107,1.40501806828791,2.97296811864006,0.87751685128859,1.29719952647849,1.088538204529,1.04811629687838
05109,1.14132657210019,1.09981944504059,1.02515701663454,1.12200058921863,1.23911082679542,1.03830905635435
05111,1.34547977025273,2.09903017425891,1.02739606157838,1.01322826705132,1.38031609859156,1.04901004589851
05113,1.31427445915741,1.55467591369117,0.84571301480576,1.07118866182618,1.13841674580531,1.00136193214236
05115,1.57707252235673,2.76061106123533,1.13473915579879,1.16949594886579,1.07186167837673,1.03474011850649
05117,1.18667990945379,1.8288892853345,0.89205277450867,1.30890526922183,1.16104204387586,1.04808575980344
05119,1.67153956451963,6.15604562524145,1.07178380026818,1.18206905686052,1.08350133496509,1.05244370376181
05121,1.35173182544928,1.51149294459315,1.10695283720963,1.15544959220662,1.19343651145064,1.05499109290848
05125,1.55169155939814,4.08735570709456,1.02081803300212,1.2089980931193,1.14077291846245,1.04495537595178
05127,1.07982128322728,1.0,0.922609497491981,1.12832727638553,1.27062943408673,1.00504643013664
05129,1.15237324544714,1.89469288819653,1.00360940844908,1.17315392957049,1.19407188977394,1.00593800295169
05131,1.45069308079887,2.64176297561165,0.93001222508806,1.453311046498,1.11697369311246,1.05246351359014
05133,1.56084371292197,1.54419677022051,1.33908607216407,1.11337542907476,1.05718977757121,1.00631266713551
05135,1.41866472367968,1.8288892853345,1.50111840815013,1.03526094559081,1.07677289734791,1.12474448590659
05123,1.86599541115017,9.77163337037811,1.85259251895994,1.01846227314367,1.039343474816,1.03112180420824
05137,1.19848737902087,2.89175929830132,1.02799720174832,1.12324990668273,1.25428585667722,1.10116616554329
90005,1.05853385609487,0.431642499110353,0.856655822599677,1.18543193368797,0.775436805588894,1.08731368561213
05139,1.55543394515747,2.68529891496767,1.31909222594847,1.02392666114075,1.10423542736601,1.02745421355063
05141,1.34487187017829,4.92449727531706,0.991349407678191,1.02260774035682,1.0851751643493,1.0272697851957
05143,1.68399755835081,3.42062247657823,1.06821461106041,1.23954877966177,1.00729046884684,1.05174655888652
05145,1.19979506181147,2.1379657836658,1.00208114157589,1.09608734686133,1.17935466607765,1.11222337191365
05147,1.03567188890526,1.0,1.0,1.21847014630157,1.084494370775,1.19285475841832
05149,1.6480687117966,0.865085333399175,2.1122953608658,1.26095541226647,1.01761809903936,1.0135528165211
06001,1.85128264992028,2.84167323776356,1.13667639897582,1.11459632212298,1.1163547902459,1.02421259748345
06003,1.06861451917601,1.30594412083958,1.0,1.0,1.0,0.886626399972295
06005,1.23544889956243,1.72765038378686,1.08869670150668,1.3145070121988,1.27806905447091,1.01139226984067
06007,1.41657655448673,3.19298362645303,1.1155988290847,1.37990729877275,1.14400592474589,1.021882699343
06009,1.17662799133835,1.22743469519429,0.953638687374296,1.22126906639036,1.11311315690653,1.02469520539667
06011,1.24353128223461,2.00008681797544,1.00399390257395,2.50051683517967,1.05676511189329,1.0405995188866
06013,1.6746017265007,2.11704152912133,1.06980376638153,1.19446146388451,1.1559794209774,1.03556138026884
06015,1.281590486858,0.886626399972295,1.34140959349143,1.02111452932234,1.09243198939627,0.993576073484965
06017,1.24438884693583,1.78033195465251,1.09432216295149,1.22378802075401,1.10998754826787,1.02473207230716
06019,1.76207113487881,3.93520612323449,1.24790377067847,1.25535691157696,1.13162841728766,1.01998530774483
06021,1.26752346623328,1.20905229870925,1.18187359175724,1.56596398072699,1.09276439599579,1.0294654464207
06023,1.35610594931736,3.84423416072618,1.12657851471194,1.10491559994352,1.12210620254357,1.02491781622494
06025,1.76185832480566,3.08052019036052,1.30570595306026,1.1658747094324,1.02595988988457,1.0140409406723
06027,1.18561353936869,2.15957070340662,0.98488834990142,1.10608338766139,1.42226005606583,0.989774043846464
06029,1.99354920963414,6.71455628812583,1.15683084713084,1.04008523322153,1.10568581150405,1.01558643394219
06031,1.68775329198142,1.31666898299885,1.49084027021424,1.08157902731923,1.08079552274188,1.04409423094055
06033,1.37862405276674,4.03277530357383,1.048584657757,1.40243280720018,1.10830893946402,1.192046566472
06035,1.72619642030492,NA,1.14953512622884,4.27413977538242,1.04149987596351,1.00477487437627
06037,1.85148582665804,3.5011238724495,1.16443917188906,1.13119308545207,1.05860468539742,1.01906422656636
06039,1.45651186984792,3.46141850195297,1.1238460549644,1.26375807425536,1.17872547215771,1.03094476564062
06041,1.57867950394475,2.57080255575686,1.06438440966283,1.50199413119101,1.04457922599396,1.01777429652162
06043,1.0690025929896,NA,1.07086194149096,1.15448019045769,1.05091034790471,0.995659996769833
06045,1.32374263289161,1.68490089402017,1.00589659556396,1.18271522942526,1.23940609239644,1.0802541689403
06047,1.528730022176,3.26679653227525,1.14638543960026,1.36540692275133,1.19769427612492,1.00880116894241
06049,1.40604405775687,NA,NA,NA,1.02620298406323,1.10222525655356
06051,1.39598147687794,4.00247607871361,1.09317817495009,1.00051188792038,1.04653763109173,1.01285533000392
06053,1.64094612198492,3.46743452096738,1.11596837412506,1.21048754677958,1.11329049131041,1.03509005870334
06055,1.57446996531793,4.12212555963673,1.07381417678524,1.2079088003594,1.10748594240945,1.03612104579263
06057,1.43108708505068,3.29230835950313,0.973878757409031,1.23736678558957,1.08369149466178,1.04223074880848
06059,1.60180055180165,3.89576412982295,1.20201202880525,1.2399544971095,1.06393957646856,1.0179203939625
80006,NA,NA,NA,NA,NA,NA
06061,1.55404930556752,2.96514354134116,1.00683798461728,1.21511587148471,1.12998954753776,1.02925326588569
06063,1.18161539013848,2.52729979225287,1.0,1.29055041780728,1.06084989349999,1.0111926196023
06065,1.81260840884696,3.5990151734829,1.11657277746069,1.18901979760725,1.09509090126815,1.01753377254122
06067,1.70787700747333,2.11205001785587,1.02537150606563,1.2896229641665,1.15434714799591,1.02951385828441
06069,1.2141033938502,2.12266346590035,1.03418763623037,1.18366032045306,1.09901625685248,1.03780512197376
06071,2.03203477694749,6.38042676572597,1.19264556154854,1.20782380449313,1.09193860985549,1.02758569060853
06073,1.80063770663438,2.87487205040264,1.1879473221684,1.18210709643824,1.0540234581196,1.03245185574127
06075,1.58974737512109,2.55128813100974,1.12706375011826,1.0757049711839,1.07904180254891,1.02958406849101
06077,1.84922575479184,2.61901571144485,1.02159923899166,1.25778685758828,1.09942768666761,1.01061488946763
06079,1.50694819865733,4.10976970238941,1.09319442204878,1.23742623922026,1.11856297185901,1.03740699367373
06081,1.86174760196794,2.05770040506404,1.10534266467622,1.09342666271018,1.09227491151461,1.03554356155306
06083,1.81875728191048,4.91761225360501,1.50911504684719,1.13383432993915,1.05248987148952,1.01757726725469
06085,1.65146812360712,2.04186217565944,1.03351233836249,1.14844936434678,1.12349030800184,1.02915595557731
06087,1.38738965552827,1.65794872455867,1.06203434934154,1.15422253243034,1.08931449788992,1.05058362059986
06089,1.36695641861006,2.27832549084727,0.997895271661427,1.22683918954714,1.1028649914994,1.12026693561565
06091,1.03091721306576,NA,1.0,0.922609497491981,1.31936806907232,1.0
06093,1.14480422050296,1.37306891497426,0.932625940747173,1.13069168028141,1.10216833217402,1.01270243567234
06095,1.45034257524423,2.21486099707936,1.17097098558268,1.24119390943456,1.10643598394761,1.02425522621443
06097,1.61781536766229,3.50614299697179,1.16133397450299,1.18834888808236,1.17301279101149,1.0246275560681
06099,1.65553403429029,2.65260243053686,1.12838022368864,1.28098246459759,1.13023779685421,1.00804796746796
06101,1.39555169723113,3.61620788078599,1.02157392428359,1.41099927479001,1.14259483332151,1.02989804273012
06103,1.25946250280107,1.0,1.04813106530848,1.43229351820141,1.14024706451407,1.0881149106991
06105,1.06669510261507,NA,0.901529389343326,0.89205277450867,1.21454743589985,0.891976764725308
06107,1.89862918172017,3.24756880469121,1.3169731386951,1.17016045290454,1.09919550061255,1.01516193948261
06109,1.12822666270736,0.726388289377397,0.665365462993076,1.82052338152706,1.05101489580315,1.02008843794111
90006,NA,NA,NA,NA,NA,NA
06111,1.73402856960906,3.06403446010523,1.12424153301163,1.24102400363222,1.07428974665398,1.02845742509364
06113,1.55915624412085,1.98657510866484,1.01665729708747,1.32140580551141,1.10488532488778,1.01412465610951
06115,1.27840768420863,2.07101957074573,1.09448632579358,1.4005543633425,1.17376129703119,1.01627902133208
08001,1.88417642743904,3.142692202305,1.17538592351335,1.03728831698204,1.04521853017943,1.04182840809606
08003,1.50887264988157,2.51783333883949,1.74313038418591,1.09077926377515,1.01906046514612,0.993128176293905
08005,1.88332971854493,3.29085026531265,1.15104891514279,1.02181328302049,1.02930812523732,1.02743812997758
08007,1.22627284907344,3.43941240630515,1.0,1.00122242070787,1.11021520386565,1.10971577776924
08009,1.27772889512917,3.33245788327114,1.08905071866703,1.06938426815604,1.03250924500639,0.997973853629984
08011,1.17775661472034,NA,1.09981944504059,1.18480279472298,1.28066089567707,1.0
08013,1.51797234354048,3.08514788695149,1.12988473533823,1.05506727372105,1.02617244357678,1.23824018494951
08014,1.66668082377892,5.91598040452704,1.1173379483755,1.04689694100052,1.07226437056378,1.04958116996246
08015,1.3413366571561,2.21022000752898,1.00153790124821,0.937404226097584,1.02167276156465,1.01387275213668
08017,1.00015725758082,NA,1.0,0.971339574973195,1.04379777031197,1.10948939694849
08019,1.19480743529392,1.46762380574771,1.06162277124734,1.02992836948605,1.05973074771628,1.01743722767031
08021,1.340743802676,NA,0.874609800997923,1.07229337034206,1.10454965848259,1.03220371689828
08023,1.20940294106087,1.95319572289076,0.925802010078843,1.11507003856374,1.06755283963117,0.990909338020347
08025,1.37352674855311,1.07343951074377,2.89703141242148,1.01564918870961,1.00553045660549,0.999517335318113
08027,0.99981072511002,1.0,1.0,1.04880104412148,1.06615824657605,0.997973853629984
08029,1.37685910684984,1.30461734053117,1.07750409260737,0.999627375263015,1.06920560311171,1.04334274379274
08031,1.95058900945352,2.84831114600349,1.16496650542723,1.03193500115415,1.03005798856267,1.03713073567235
08033,0.90947182450894,NA,NA,NA,1.16422932483465,1.0
08035,1.57496104473023,3.22747319850901,1.09420285403575,1.06321063605713,1.03588449651682,1.06273486951915
08037,1.75573292166569,2.3926124246616,1.0074653017619,1.02454295401053,1.02280534383199,1.01244614403984
08041,1.86768815795445,5.30398184112336,1.11447697753746,1.07337270855281,1.07331612738714,1.01710803440901
08039,1.27094212619017,1.4207714133753,1.17256874575242,1.01039597660057,1.08410010648989,1.06563687713284
08043,1.36055312521108,1.87704796264352,1.04893326910089,1.044873134716,1.09799937434157,1.01181395063844
08045,1.47807409482131,3.13954838903588,1.04849950164798,1.15161125635938,1.03315793689604,1.01607076392591
08047,1.16561674592953,1.0,1.33534866881553,1.10524374873753,1.01980835028051,0.998083324869079
08049,1.14593548874878,1.30581987233198,0.944057015692763,1.06603168070924,1.09114484913637,0.938830862570828
08051,1.39940843666893,2.2344246006262,1.02746788016559,0.99009902865236,1.03035815458158,0.998003508675492
08053,1.10657289357845,0.944659353549519,1.0,1.0,1.0,1.0
08055,1.0743756113732,0.88426129231397,1.17600611056348,0.980731558773474,1.13099631550485,1.49788895413606
08057,1.45476692204096,NA,NA,2.06915479676205,1.05665630560036,1.0
